2025-11-26 09:04:00,613 [pool-18-IoTDB-Compaction-6] INFO  o.a.i.d.e.c.c.CrossSpaceCompactionTask:337 - [CrossSpaceCompaction] Delete TsFile :/Users/vikramkarthikeyan/TSEncoding/iotdb/sbin/./../data/datanode/data/unsequence/root.test/13/0/1764165827415-20-0-0.tsfile. 
2025-11-26 09:04:00,613 [pool-18-IoTDB-Compaction-6] INFO  o.a.i.d.e.c.c.CrossSpaceCompactionTask:337 - [CrossSpaceCompaction] Delete TsFile :/Users/vikramkarthikeyan/TSEncoding/iotdb/sbin/./../data/datanode/data/unsequence/root.test/13/0/1764165827757-21-0-0.tsfile. 
2025-11-26 09:04:00,614 [pool-18-IoTDB-Compaction-6] INFO  o.a.i.d.e.c.c.CrossSpaceCompactionTask:337 - [CrossSpaceCompaction] Delete TsFile :/Users/vikramkarthikeyan/TSEncoding/iotdb/sbin/./../data/datanode/data/unsequence/root.test/13/0/1764165828094-22-0-0.tsfile. 
2025-11-26 09:04:00,614 [pool-18-IoTDB-Compaction-6] INFO  o.a.i.d.e.c.c.CrossSpaceCompactionTask:337 - [CrossSpaceCompaction] Delete TsFile :/Users/vikramkarthikeyan/TSEncoding/iotdb/sbin/./../data/datanode/data/unsequence/root.test/13/0/1764165828455-23-0-0.tsfile. 
2025-11-26 09:04:00,614 [pool-18-IoTDB-Compaction-6] INFO  o.a.i.d.e.c.c.CrossSpaceCompactionTask:337 - [CrossSpaceCompaction] Delete TsFile :/Users/vikramkarthikeyan/TSEncoding/iotdb/sbin/./../data/datanode/data/unsequence/root.test/13/0/1764165828796-24-0-0.tsfile. 
2025-11-26 09:04:00,615 [pool-18-IoTDB-Compaction-6] INFO  o.a.i.d.e.c.c.CrossSpaceCompactionTask:337 - [CrossSpaceCompaction] Delete TsFile :/Users/vikramkarthikeyan/TSEncoding/iotdb/sbin/./../data/datanode/data/unsequence/root.test/13/0/1764165829135-25-0-0.tsfile. 
2025-11-26 09:04:00,615 [pool-18-IoTDB-Compaction-6] INFO  o.a.i.d.e.c.c.CrossSpaceCompactionTask:337 - [CrossSpaceCompaction] Delete TsFile :/Users/vikramkarthikeyan/TSEncoding/iotdb/sbin/./../data/datanode/data/unsequence/root.test/13/0/1764165829470-26-0-0.tsfile. 
2025-11-26 09:04:00,615 [pool-18-IoTDB-Compaction-6] INFO  o.a.i.d.e.c.c.CrossSpaceCompactionTask:337 - [CrossSpaceCompaction] Delete TsFile :/Users/vikramkarthikeyan/TSEncoding/iotdb/sbin/./../data/datanode/data/unsequence/root.test/13/0/1764165829805-27-0-0.tsfile. 
2025-11-26 09:04:00,615 [pool-18-IoTDB-Compaction-6] INFO  o.a.i.d.e.c.c.CrossSpaceCompactionTask:337 - [CrossSpaceCompaction] Delete TsFile :/Users/vikramkarthikeyan/TSEncoding/iotdb/sbin/./../data/datanode/data/unsequence/root.test/13/0/1764165830134-28-0-0.tsfile. 
2025-11-26 09:04:00,615 [pool-18-IoTDB-Compaction-6] INFO  o.a.i.d.e.c.c.CrossSpaceCompactionTask:219 - root.test-13 [Compaction] CrossSpaceCompaction task finishes successfully, time cost is 0 s, compaction speed is Infinity MB/s 
2025-11-26 09:04:10,545 [pool-58-IoTDB-Compaction_Schedule-root.test-14-1] INFO  o.a.i.d.e.c.c.r.RewriteCrossSpaceCompactionSelector:145 - Selected merge candidates, 1 seqFiles, 12 unseqFiles, total memory cost 1633096, time consumption 1ms 
2025-11-26 09:04:10,545 [pool-58-IoTDB-Compaction_Schedule-root.test-14-1] INFO  o.a.i.d.e.c.c.r.RewriteCrossSpaceCompactionSelector:404 - root.test-14 [Compaction] submit a task with 1 sequence file and 12 unseq files 
2025-11-26 09:04:10,545 [pool-18-IoTDB-Compaction-7] INFO  o.a.i.d.e.c.c.CrossSpaceCompactionTask:127 - root.test-14 [Compaction] CrossSpaceCompaction task starts with 1 seq files and 12 unsequence files. Sequence files : [file is ./../data/datanode/data/sequence/root.test/14/187/1764165840750-1-0-0.tsfile, status: COMPACTING], unsequence files : [file is ./../data/datanode/data/unsequence/root.test/14/187/1764165841514-2-0-0.tsfile, status: COMPACTING, file is ./../data/datanode/data/unsequence/root.test/14/187/1764165842268-3-0-0.tsfile, status: COMPACTING, file is ./../data/datanode/data/unsequence/root.test/14/187/1764165843084-4-0-0.tsfile, status: COMPACTING, file is ./../data/datanode/data/unsequence/root.test/14/187/1764165843809-5-0-0.tsfile, status: COMPACTING, file is ./../data/datanode/data/unsequence/root.test/14/187/1764165844574-6-0-0.tsfile, status: COMPACTING, file is ./../data/datanode/data/unsequence/root.test/14/187/1764165845299-7-0-0.tsfile, status: COMPACTING, file is ./../data/datanode/data/unsequence/root.test/14/187/1764165846047-8-0-0.tsfile, status: COMPACTING, file is ./../data/datanode/data/unsequence/root.test/14/187/1764165846876-9-0-0.tsfile, status: COMPACTING, file is ./../data/datanode/data/unsequence/root.test/14/187/1764165847634-10-0-0.tsfile, status: COMPACTING, file is ./../data/datanode/data/unsequence/root.test/14/187/1764165848464-11-0-0.tsfile, status: COMPACTING, file is ./../data/datanode/data/unsequence/root.test/14/187/1764165849217-12-0-0.tsfile, status: COMPACTING, file is ./../data/datanode/data/unsequence/root.test/14/187/1764165850015-13-0-0.tsfile, status: COMPACTING] . Sequence files size is 0.019079208374023438 MB, unsequence file size is 0.153961181640625 MB, total size is 0.17304039001464844 MB 
2025-11-26 09:04:10,546 [pool-58-IoTDB-Compaction_Schedule-root.test-14-1] INFO  o.a.i.d.e.c.c.r.RewriteCrossSpaceCompactionSelector:145 - Selected merge candidates, 1 seqFiles, 12 unseqFiles, total memory cost 2307268, time consumption 1ms 
2025-11-26 09:04:10,546 [pool-58-IoTDB-Compaction_Schedule-root.test-14-1] INFO  o.a.i.d.e.c.c.r.RewriteCrossSpaceCompactionSelector:404 - root.test-14 [Compaction] submit a task with 1 sequence file and 12 unseq files 
