Input Direction,Data Type,Encoding Algorithm,Compress Algorithm,Encoding Time,Decoding Time,Compress Time,Uncompress Time,Compressed Size,Compression Ratio
./Datasets/Real-World/Numerical/FLOAT/data/7.csv,FLOAT,RAKE,LZ4,20690807,516,314369,700501,200902.0,0.5022499775002247
./Datasets/Real-World/Numerical/FLOAT/data/7.csv,FLOAT,RAKE,GZIP,20570380,368,14386169,1896609,133651.0,0.3341241587584123
./Datasets/Real-World/Numerical/FLOAT/data/7.csv,FLOAT,RAKE,SNAPPY,20454905,236,577121,207937,202715.0,0.5067824321756784
./Datasets/Real-World/Numerical/FLOAT/data/7.csv,FLOAT,BUFF,UNCOMPRESSED,13098070,1965819,26,21,475021.0,1.187540624593753
./Datasets/Real-World/Numerical/FLOAT/data/7.csv,FLOAT,BUFF,LZ4,13210868,2058099,186830,556571,188600.0,0.4714952850471501
./Datasets/Real-World/Numerical/FLOAT/data/7.csv,FLOAT,BUFF,GZIP,13073206,1965180,15514904,1642770,136293.0,0.3407290927090725
./Datasets/Real-World/Numerical/FLOAT/data/7.csv,FLOAT,BUFF,SNAPPY,13061992,1966906,160296,64487,228842.0,0.5720992790072107
./Datasets/Real-World/Numerical/FLOAT/data/7.csv,FLOAT,CHIMP,UNCOMPRESSED,914758,827194,15,10,158591.0,0.3964735352646472
./Datasets/Real-World/Numerical/FLOAT/data/7.csv,FLOAT,CHIMP,LZ4,969195,820653,41204,300716,107778.0,0.2694423055769444
./Datasets/Real-World/Numerical/FLOAT/data/7.csv,FLOAT,CHIMP,GZIP,902858,801455,1700130,649532,105481.0,0.2636998630013702
./Datasets/Real-World/Numerical/FLOAT/data/7.csv,FLOAT,CHIMP,SNAPPY,896316,798982,29671,10702,116765.0,0.29190958090419095
./Datasets/Real-World/Numerical/FLOAT/data/5.csv,FLOAT,PLAIN,UNCOMPRESSED,402908,227859,20,15,400004.0,1.0
./Datasets/Real-World/Numerical/FLOAT/data/5.csv,FLOAT,PLAIN,LZ4,557363,232405,426538,1260201,333639.0,0.8340891591084089
./Datasets/Real-World/Numerical/FLOAT/data/5.csv,FLOAT,PLAIN,GZIP,413026,235344,8076393,2173769,230209.0,0.5755167448325517
./Datasets/Real-World/Numerical/FLOAT/data/5.csv,FLOAT,PLAIN,SNAPPY,399808,226210,457001,168169,340243.0,0.8505989940100608
./Datasets/Real-World/Numerical/FLOAT/data/5.csv,FLOAT,TS_2DIFF,UNCOMPRESSED,602989,460384,15,15,79845.0,0.19961050389496113
./Datasets/Real-World/Numerical/FLOAT/data/5.csv,FLOAT,TS_2DIFF,LZ4,616422,493918,62584,193276,44984.0,0.11245887541124588
./Datasets/Real-World/Numerical/FLOAT/data/5.csv,FLOAT,TS_2DIFF,GZIP,614392,458680,1498550,335445,32712.0,0.08177918220817791
./Datasets/Real-World/Numerical/FLOAT/data/5.csv,FLOAT,TS_2DIFF,SNAPPY,612656,460054,109654,35706,44312.0,0.11077889221107792
./Datasets/Real-World/Numerical/FLOAT/data/5.csv,FLOAT,RLE,UNCOMPRESSED,1277055,684302,15,20,167310.0,0.41827081729182686
./Datasets/Real-World/Numerical/FLOAT/data/5.csv,FLOAT,RLE,LZ4,1339005,696575,135685,469437,123631.0,0.3090744092559077
./Datasets/Real-World/Numerical/FLOAT/data/5.csv,FLOAT,RLE,GZIP,1286301,688775,3386796,881649,102473.0,0.2561799382006177
./Datasets/Real-World/Numerical/FLOAT/data/5.csv,FLOAT,RLE,SNAPPY,1272062,688207,156808,49329,124842.0,0.3121018789812099
./Datasets/Real-World/Numerical/FLOAT/data/5.csv,FLOAT,SPRINTZ,UNCOMPRESSED,1924404,799096,15,25,309929.0,0.7748147518524816
./Datasets/Real-World/Numerical/FLOAT/data/5.csv,FLOAT,SPRINTZ,LZ4,2064155,805482,115061,871044,307457.0,0.768634813651864
./Datasets/Real-World/Numerical/FLOAT/data/5.csv,FLOAT,SPRINTZ,GZIP,1920190,810669,6855459,2002381,285548.0,0.7138628613713861
./Datasets/Real-World/Numerical/FLOAT/data/5.csv,FLOAT,SPRINTZ,SNAPPY,1864352,799630,24645,11451,309950.0,0.774867251327486
./Datasets/Real-World/Numerical/FLOAT/data/5.csv,FLOAT,GORILLA,UNCOMPRESSED,947851,891916,15,10,411814.0,1.0295247047529519
./Datasets/Real-World/Numerical/FLOAT/data/5.csv,FLOAT,GORILLA,LZ4,1020618,1047235,101860,1174975,411204.0,1.0279997200027986
./Datasets/Real-World/Numerical/FLOAT/data/5.csv,FLOAT,GORILLA,GZIP,951546,950867,11668602,2789607,370531.0,0.926318236817631
./Datasets/Real-World/Numerical/FLOAT/data/5.csv,FLOAT,GORILLA,SNAPPY,944111,872389,30409,14585,411839.0,1.0295872041279583
./Datasets/Real-World/Numerical/FLOAT/data/5.csv,FLOAT,RLBE,UNCOMPRESSED,13680569,2815015,16,24,401831.0,1.0045674543254557
./Datasets/Real-World/Numerical/FLOAT/data/5.csv,FLOAT,RLBE,LZ4,13788926,2820685,213173,1013194,391396.0,0.9784802151978481
./Datasets/Real-World/Numerical/FLOAT/data/5.csv,FLOAT,RLBE,GZIP,14017680,2827985,9757922,2670968,345578.0,0.8639363606363942
./Datasets/Real-World/Numerical/FLOAT/data/5.csv,FLOAT,RLBE,SNAPPY,13713306,2821125,47427,16909,401579.0,1.0039374606253941
./Datasets/Real-World/Numerical/FLOAT/data/5.csv,FLOAT,RAKE,UNCOMPRESSED,25607096,222,470,66,635570.0,1.5889091109088909
./Datasets/Real-World/Numerical/FLOAT/data/5.csv,FLOAT,RAKE,LZ4,25707373,302,876587,1441755,437603.0,1.0939965600343988
./Datasets/Real-World/Numerical/FLOAT/data/5.csv,FLOAT,RAKE,GZIP,25790102,304,18347082,3180095,276065.0,0.6901555984440152
./Datasets/Real-World/Numerical/FLOAT/data/5.csv,FLOAT,RAKE,SNAPPY,25519830,239,1414216,391804,429229.0,1.0730617693823061
./Datasets/Real-World/Numerical/FLOAT/data/5.csv,FLOAT,BUFF,UNCOMPRESSED,18728910,2126083,27,12,525022.0,1.3125418745812554
./Datasets/Real-World/Numerical/FLOAT/data/5.csv,FLOAT,BUFF,LZ4,19004976,2463188,481025,1398678,457268.0,1.1431585684143148
./Datasets/Real-World/Numerical/FLOAT/data/5.csv,FLOAT,BUFF,GZIP,19092448,2134727,23700862,3010821,301374.0,0.7534274657253426
./Datasets/Real-World/Numerical/FLOAT/data/5.csv,FLOAT,BUFF,SNAPPY,18715644,2127460,339419,111109,497903.0,1.2447450525494754
./Datasets/Real-World/Numerical/FLOAT/data/5.csv,FLOAT,CHIMP,UNCOMPRESSED,1512194,1229484,6,17,341416.0,0.8535314646853535
./Datasets/Real-World/Numerical/FLOAT/data/5.csv,FLOAT,CHIMP,LZ4,1580512,1396105,56409,955241,342637.0,0.8565839341606585
./Datasets/Real-World/Numerical/FLOAT/data/5.csv,FLOAT,CHIMP,GZIP,1608597,1254688,5891337,2028736,337247.0,0.8431090689093114
./Datasets/Real-World/Numerical/FLOAT/data/5.csv,FLOAT,CHIMP,SNAPPY,1522844,1219918,25700,12078,341437.0,0.8535839641603579
./Datasets/Real-World/Numerical/FLOAT/data/4.csv,FLOAT,PLAIN,UNCOMPRESSED,412727,253869,106,79,400004.0,1.0
./Datasets/Real-World/Numerical/FLOAT/data/4.csv,FLOAT,PLAIN,LZ4,609852,234029,322251,1454048,362834.0,0.9070759292407071
./Datasets/Real-World/Numerical/FLOAT/data/4.csv,FLOAT,PLAIN,GZIP,408040,225856,15258554,2426824,241607.0,0.6040114598854016
./Datasets/Real-World/Numerical/FLOAT/data/4.csv,FLOAT,PLAIN,SNAPPY,403757,226111,460502,179785,349025.0,0.8725537744622548
./Datasets/Real-World/Numerical/FLOAT/data/4.csv,FLOAT,TS_2DIFF,UNCOMPRESSED,803235,417102,17,22,26625.0,0.06656183438165619
./Datasets/Real-World/Numerical/FLOAT/data/4.csv,FLOAT,TS_2DIFF,LZ4,797232,419058,19439,61397,8484.0,0.021209787902120993
./Datasets/Real-World/Numerical/FLOAT/data/4.csv,FLOAT,TS_2DIFF,GZIP,801560,399395,405770,64469,4595.0,0.011487385126148737
./Datasets/Real-World/Numerical/FLOAT/data/4.csv,FLOAT,TS_2DIFF,SNAPPY,776355,399532,19861,9774,7521.0,0.018802311976880214
./Datasets/Real-World/Numerical/FLOAT/data/4.csv,FLOAT,RLE,UNCOMPRESSED,1643251,804869,54,45,388120.0,0.9702902970970299
./Datasets/Real-World/Numerical/FLOAT/data/4.csv,FLOAT,RLE,LZ4,1745010,824753,460562,628309,157107.0,0.3927635723642762
./Datasets/Real-World/Numerical/FLOAT/data/4.csv,FLOAT,RLE,GZIP,1611094,768764,18413282,1380820,94808.0,0.23701762982370186
./Datasets/Real-World/Numerical/FLOAT/data/4.csv,FLOAT,RLE,SNAPPY,1607178,773378,652107,269939,165268.0,0.41316586834131647
./Datasets/Real-World/Numerical/FLOAT/data/4.csv,FLOAT,SPRINTZ,UNCOMPRESSED,2436025,1004525,15,17,398695.0,0.9967275327246718
./Datasets/Real-World/Numerical/FLOAT/data/4.csv,FLOAT,SPRINTZ,LZ4,2708146,1032450,131063,1181104,397832.0,0.9945700542994581
./Datasets/Real-World/Numerical/FLOAT/data/4.csv,FLOAT,SPRINTZ,GZIP,2491253,1052823,10841759,2793522,327095.0,0.8177293227067729
./Datasets/Real-World/Numerical/FLOAT/data/4.csv,FLOAT,SPRINTZ,SNAPPY,2475688,997795,30610,14639,398720.0,0.9967900320996798
./Datasets/Real-World/Numerical/FLOAT/data/4.csv,FLOAT,GORILLA,UNCOMPRESSED,962273,864125,14,14,423972.0,1.0599194008059931
./Datasets/Real-World/Numerical/FLOAT/data/4.csv,FLOAT,GORILLA,LZ4,1052468,970417,33941,1225470,425592.0,1.0639693603063964
./Datasets/Real-World/Numerical/FLOAT/data/4.csv,FLOAT,GORILLA,GZIP,968299,864111,9180759,2695909,404541.0,1.0113423865761337
./Datasets/Real-World/Numerical/FLOAT/data/4.csv,FLOAT,GORILLA,SNAPPY,996157,877430,31660,14884,423996.0,1.0599794002059972
./Datasets/Real-World/Numerical/FLOAT/data/4.csv,FLOAT,RLBE,UNCOMPRESSED,75004535,3447838,264,228,454617.0,1.136531134688653
./Datasets/Real-World/Numerical/FLOAT/data/4.csv,FLOAT,RLBE,LZ4,71438497,3389059,50902,1117512,455775.0,1.1394261057389419
./Datasets/Real-World/Numerical/FLOAT/data/4.csv,FLOAT,RLBE,GZIP,65522697,3297030,11849184,3125509,406123.0,1.01529734702653
./Datasets/Real-World/Numerical/FLOAT/data/4.csv,FLOAT,RLBE,SNAPPY,65558934,3332856,48882,20992,453810.0,1.1345136548634525
./Datasets/Real-World/Numerical/FLOAT/data/4.csv,FLOAT,RAKE,UNCOMPRESSED,25445948,136,439,72,678431.0,1.696060539394607
./Datasets/Real-World/Numerical/FLOAT/data/4.csv,FLOAT,RAKE,LZ4,25837915,747,949121,1440930,464015.0,1.1600258997410016
./Datasets/Real-World/Numerical/FLOAT/data/4.csv,FLOAT,RAKE,GZIP,25889724,385,23232130,3528746,290974.0,0.7274277257227417
./Datasets/Real-World/Numerical/FLOAT/data/4.csv,FLOAT,RAKE,SNAPPY,26461696,522,1714011,454090,440504.0,1.101248987510125
./Datasets/Real-World/Numerical/FLOAT/data/4.csv,FLOAT,BUFF,UNCOMPRESSED,16622691,2012880,10,17,487521.0,1.2187903120968786
./Datasets/Real-World/Numerical/FLOAT/data/4.csv,FLOAT,BUFF,LZ4,17325543,2318082,429896,1317066,437294.0,1.0932240677593226
./Datasets/Real-World/Numerical/FLOAT/data/4.csv,FLOAT,BUFF,GZIP,17204934,2020847,14813220,3085183,327263.0,0.8181493185068147
./Datasets/Real-World/Numerical/FLOAT/data/4.csv,FLOAT,BUFF,SNAPPY,16576749,2014915,442167,134199,445908.0,1.1147588524114764
./Datasets/Real-World/Numerical/FLOAT/data/4.csv,FLOAT,CHIMP,UNCOMPRESSED,1808002,1394000,15,16,345951.0,0.8648688513114868
./Datasets/Real-World/Numerical/FLOAT/data/4.csv,FLOAT,CHIMP,LZ4,1838288,1585841,26925,935597,347309.0,0.8682638173618266
./Datasets/Real-World/Numerical/FLOAT/data/4.csv,FLOAT,CHIMP,GZIP,1834869,1405972,7292724,2134029,340072.0,0.8501714982850167
./Datasets/Real-World/Numerical/FLOAT/data/4.csv,FLOAT,CHIMP,SNAPPY,1813106,1384192,25635,12503,345972.0,0.8649213507864911
./Datasets/Real-World/Numerical/FLOAT/data/0.csv,FLOAT,PLAIN,UNCOMPRESSED,412728,219264,16,10,400004.0,1.0
./Datasets/Real-World/Numerical/FLOAT/data/0.csv,FLOAT,PLAIN,LZ4,566376,225190,503075,1178347,307343.0,0.7683498165018348
./Datasets/Real-World/Numerical/FLOAT/data/0.csv,FLOAT,PLAIN,GZIP,418207,218882,25998834,2031357,178974.0,0.44743052569474295
./Datasets/Real-World/Numerical/FLOAT/data/0.csv,FLOAT,PLAIN,SNAPPY,410244,218484,741177,282614,263513.0,0.6587759122408773
./Datasets/Real-World/Numerical/FLOAT/data/0.csv,FLOAT,TS_2DIFF,UNCOMPRESSED,622149,416375,15,12,40056.0,0.1001389986100139
./Datasets/Real-World/Numerical/FLOAT/data/0.csv,FLOAT,TS_2DIFF,LZ4,631415,437354,33774,109336,28834.0,0.07208427915720837
./Datasets/Real-World/Numerical/FLOAT/data/0.csv,FLOAT,TS_2DIFF,GZIP,630009,411207,1191178,219886,21870.0,0.05467445325546742
./Datasets/Real-World/Numerical/FLOAT/data/0.csv,FLOAT,TS_2DIFF,SNAPPY,637810,419014,39147,14518,28794.0,0.07198428015719839
./Datasets/Real-World/Numerical/FLOAT/data/0.csv,FLOAT,RLE,UNCOMPRESSED,1324447,659731,15,24,136954.0,0.34238157618423787
./Datasets/Real-World/Numerical/FLOAT/data/0.csv,FLOAT,RLE,LZ4,1353768,653053,11973,361900,99268.0,0.24816751832481657
./Datasets/Real-World/Numerical/FLOAT/data/0.csv,FLOAT,RLE,GZIP,1301521,655685,2483336,788794,136366.0,0.34091159088409073
./Datasets/Real-World/Numerical/FLOAT/data/0.csv,FLOAT,RLE,SNAPPY,1337620,661958,10694,5250,136966.0,0.3424115758842414
./Datasets/Real-World/Numerical/FLOAT/data/0.csv,FLOAT,SPRINTZ,UNCOMPRESSED,2559500,954814,18,20,299301.0,0.7482450175498243
./Datasets/Real-World/Numerical/FLOAT/data/0.csv,FLOAT,SPRINTZ,LZ4,2870043,1021832,142545,934029,297179.0,0.7429400705992937
./Datasets/Real-World/Numerical/FLOAT/data/0.csv,FLOAT,SPRINTZ,GZIP,2708278,1020641,11072520,2126962,212896.0,0.532234677653224
./Datasets/Real-World/Numerical/FLOAT/data/0.csv,FLOAT,SPRINTZ,SNAPPY,2761871,1031189,25220,11545,299319.0,0.7482900170998292
./Datasets/Real-World/Numerical/FLOAT/data/0.csv,FLOAT,GORILLA,UNCOMPRESSED,988425,937551,15,22,404368.0,1.0109098909010903
./Datasets/Real-World/Numerical/FLOAT/data/0.csv,FLOAT,GORILLA,LZ4,978774,1065906,214526,1129470,400267.0,1.0006574934250663
./Datasets/Real-World/Numerical/FLOAT/data/0.csv,FLOAT,GORILLA,GZIP,947121,924378,12024110,2738659,296316.0,0.7407825921740782
./Datasets/Real-World/Numerical/FLOAT/data/0.csv,FLOAT,GORILLA,SNAPPY,941533,870569,30798,14939,404394.0,1.0109748902510982
./Datasets/Real-World/Numerical/FLOAT/data/0.csv,FLOAT,RLBE,UNCOMPRESSED,48701581,3229917,40,40,433413.0,1.0835216647833528
./Datasets/Real-World/Numerical/FLOAT/data/0.csv,FLOAT,RLBE,LZ4,49610670,3251101,341233,1063050,416778.0,1.0419345806541929
./Datasets/Real-World/Numerical/FLOAT/data/0.csv,FLOAT,RLBE,GZIP,49412199,3241274,14636347,2815345,261053.0,0.6526259737402631
./Datasets/Real-World/Numerical/FLOAT/data/0.csv,FLOAT,RLBE,SNAPPY,51095835,3285878,566286,181066,406393.0,1.0159723402765974
./Datasets/Real-World/Numerical/FLOAT/data/0.csv,FLOAT,RAKE,UNCOMPRESSED,21373390,228,436,99,550969.0,1.3774087259127423
./Datasets/Real-World/Numerical/FLOAT/data/0.csv,FLOAT,RAKE,LZ4,21347275,371,910312,1037142,326479.0,0.8161893381066184
./Datasets/Real-World/Numerical/FLOAT/data/0.csv,FLOAT,RAKE,GZIP,21272202,403,27892765,2507629,198836.0,0.4970850291497086
./Datasets/Real-World/Numerical/FLOAT/data/0.csv,FLOAT,RAKE,SNAPPY,21261436,191,1276520,353104,292677.0,0.7316851831481685
./Datasets/Real-World/Numerical/FLOAT/data/0.csv,FLOAT,BUFF,UNCOMPRESSED,5971561,831269,11,21,150018.0,0.375041249587504
./Datasets/Real-World/Numerical/FLOAT/data/0.csv,FLOAT,BUFF,LZ4,6488272,850408,23231,422203,149647.0,0.37411375886241094
./Datasets/Real-World/Numerical/FLOAT/data/0.csv,FLOAT,BUFF,GZIP,6934217,879686,3481315,1052372,142355.0,0.35588394116058825
./Datasets/Real-World/Numerical/FLOAT/data/0.csv,FLOAT,BUFF,SNAPPY,6067190,820603,12553,5734,150030.0,0.375071249287507
./Datasets/Real-World/Numerical/FLOAT/data/0.csv,FLOAT,CHIMP,UNCOMPRESSED,1788764,1467560,39,46,256703.0,0.6417510824891753
./Datasets/Real-World/Numerical/FLOAT/data/0.csv,FLOAT,CHIMP,LZ4,1793715,1542869,24257,680742,257559.0,0.6438910610893886
./Datasets/Real-World/Numerical/FLOAT/data/0.csv,FLOAT,CHIMP,GZIP,1787602,1483827,6498419,1742459,247585.0,0.6189563104368963
./Datasets/Real-World/Numerical/FLOAT/data/0.csv,FLOAT,CHIMP,SNAPPY,1747400,1444466,18452,9479,256718.0,0.6417885821141782
./Datasets/Real-World/Numerical/FLOAT/data/1.csv,FLOAT,PLAIN,UNCOMPRESSED,587147,220815,20,15,400000.0,1.0
./Datasets/Real-World/Numerical/FLOAT/data/1.csv,FLOAT,PLAIN,LZ4,662149,224315,30361,1387709,401570.0,1.0039250000000006
./Datasets/Real-World/Numerical/FLOAT/data/1.csv,FLOAT,PLAIN,GZIP,411365,216728,14954375,2793425,319400.0,0.7984999999999998
./Datasets/Real-World/Numerical/FLOAT/data/1.csv,FLOAT,PLAIN,SNAPPY,415049,222673,29578,14747,400025.0,1.0000624999999992
./Datasets/Real-World/Numerical/FLOAT/data/1.csv,FLOAT,TS_2DIFF,UNCOMPRESSED,686778,465316,20,20,100563.0,0.2514074999999997
./Datasets/Real-World/Numerical/FLOAT/data/1.csv,FLOAT,TS_2DIFF,LZ4,734512,486858,62903,340902,95588.0,0.2389700000000001
./Datasets/Real-World/Numerical/FLOAT/data/1.csv,FLOAT,TS_2DIFF,GZIP,689665,463228,1892288,656149,89412.0,0.2235300000000002
./Datasets/Real-World/Numerical/FLOAT/data/1.csv,FLOAT,TS_2DIFF,SNAPPY,682760,464655,66490,11439,96021.0,0.24005250000000025
./Datasets/Real-World/Numerical/FLOAT/data/1.csv,FLOAT,RLE,UNCOMPRESSED,1400164,685407,23,16,212903.0,0.5322575
./Datasets/Real-World/Numerical/FLOAT/data/1.csv,FLOAT,RLE,LZ4,1584570,728759,21168,628922,213739.0,0.5343474999999994
./Datasets/Real-World/Numerical/FLOAT/data/1.csv,FLOAT,RLE,GZIP,1566184,733680,5190212,1467294,207912.0,0.5197800000000005
./Datasets/Real-World/Numerical/FLOAT/data/1.csv,FLOAT,RLE,SNAPPY,1508576,718774,19714,8513,212918.0,0.5322950000000003
./Datasets/Real-World/Numerical/FLOAT/data/1.csv,FLOAT,SPRINTZ,UNCOMPRESSED,2720755,1058921,185,204,275283.0,0.6882075000000003
./Datasets/Real-World/Numerical/FLOAT/data/1.csv,FLOAT,SPRINTZ,LZ4,2915479,1067849,28176,861179,276364.0,0.6909099999999997
./Datasets/Real-World/Numerical/FLOAT/data/1.csv,FLOAT,SPRINTZ,GZIP,2530992,955712,6723792,1909830,260840.0,0.6521000000000005
./Datasets/Real-World/Numerical/FLOAT/data/1.csv,FLOAT,SPRINTZ,SNAPPY,2510735,933930,21232,10240,275301.0,0.6882525000000004
./Datasets/Real-World/Numerical/FLOAT/data/1.csv,FLOAT,GORILLA,UNCOMPRESSED,863269,836384,18,13,360131.0,0.9003275000000006
./Datasets/Real-World/Numerical/FLOAT/data/1.csv,FLOAT,GORILLA,LZ4,1072145,832217,26995,1021108,361545.0,0.9038625000000005
./Datasets/Real-World/Numerical/FLOAT/data/1.csv,FLOAT,GORILLA,GZIP,912867,840920,16932577,2577104,306226.0,0.765565
./Datasets/Real-World/Numerical/FLOAT/data/1.csv,FLOAT,GORILLA,SNAPPY,867545,830555,26510,12527,360152.0,0.900379999999999
./Datasets/Real-World/Numerical/FLOAT/data/1.csv,FLOAT,RLBE,UNCOMPRESSED,70824342,3342854,52,48,463285.0,1.1582124999999992
./Datasets/Real-World/Numerical/FLOAT/data/1.csv,FLOAT,RLBE,LZ4,82656437,3481386,41401,1224847,465103.0,1.1627574999999994
./Datasets/Real-World/Numerical/FLOAT/data/1.csv,FLOAT,RLBE,GZIP,78871636,3439290,21686336,3462114,388986.0,0.9724649999999998
./Datasets/Real-World/Numerical/FLOAT/data/1.csv,FLOAT,RLBE,SNAPPY,77897274,3426000,37864,16500,463312.0,1.1582799999999993
./Datasets/Real-World/Numerical/FLOAT/data/1.csv,FLOAT,RAKE,UNCOMPRESSED,24367596,133,393,42,506930.0,1.2673249999999998
./Datasets/Real-World/Numerical/FLOAT/data/1.csv,FLOAT,RAKE,LZ4,24685302,316,174457,1501915,504959.0,1.2623974999999992
./Datasets/Real-World/Numerical/FLOAT/data/1.csv,FLOAT,RAKE,GZIP,24574664,216,29721314,3592663,376522.0,0.941305
./Datasets/Real-World/Numerical/FLOAT/data/1.csv,FLOAT,RAKE,SNAPPY,26161815,484,216780,75188,503332.0,1.2583300000000006
./Datasets/Real-World/Numerical/FLOAT/data/1.csv,FLOAT,BUFF,UNCOMPRESSED,23829010,2558989,794,159,562516.0,1.4062899999999992
./Datasets/Real-World/Numerical/FLOAT/data/1.csv,FLOAT,BUFF,LZ4,22342257,2953786,102664,1880000,564691.0,1.4117274999999991
./Datasets/Real-World/Numerical/FLOAT/data/1.csv,FLOAT,BUFF,GZIP,22267753,2462794,52343129,3636640,392889.0,0.9822224999999993
./Datasets/Real-World/Numerical/FLOAT/data/1.csv,FLOAT,BUFF,SNAPPY,21234585,2289520,560114,183649,549441.0,1.373602499999999
./Datasets/Real-World/Numerical/FLOAT/data/1.csv,FLOAT,CHIMP,UNCOMPRESSED,1348305,1165933,20,11,257384.0,0.6434600000000004
./Datasets/Real-World/Numerical/FLOAT/data/1.csv,FLOAT,CHIMP,LZ4,1499006,1180275,21451,743041,258395.0,0.6459875000000003
./Datasets/Real-World/Numerical/FLOAT/data/1.csv,FLOAT,CHIMP,GZIP,1379460,1166514,4033265,1391318,257107.0,0.6427675000000006
./Datasets/Real-World/Numerical/FLOAT/data/1.csv,FLOAT,CHIMP,SNAPPY,1353644,1151979,18993,9312,257399.0,0.6434974999999994
./Datasets/Real-World/Numerical/FLOAT/data/3.csv,FLOAT,PLAIN,UNCOMPRESSED,633579,220370,23,12,400004.0,1.0
./Datasets/Real-World/Numerical/FLOAT/data/3.csv,FLOAT,PLAIN,LZ4,612481,225323,30578,1464759,401574.0,1.0039249607503913
./Datasets/Real-World/Numerical/FLOAT/data/3.csv,FLOAT,PLAIN,GZIP,444699,218365,10304788,2690995,311697.0,0.7792347076529231
./Datasets/Real-World/Numerical/FLOAT/data/3.csv,FLOAT,PLAIN,SNAPPY,408408,216354,29738,14573,400028.0,1.0000599994000066
./Datasets/Real-World/Numerical/FLOAT/data/3.csv,FLOAT,TS_2DIFF,UNCOMPRESSED,614249,403346,14,18,37640.0,0.09409905900940982
./Datasets/Real-World/Numerical/FLOAT/data/3.csv,FLOAT,TS_2DIFF,LZ4,624736,407067,32365,67054,24748.0,0.0618693813061869
./Datasets/Real-World/Numerical/FLOAT/data/3.csv,FLOAT,TS_2DIFF,GZIP,627167,403855,1100804,186250,17854.0,0.044634553654463456
./Datasets/Real-World/Numerical/FLOAT/data/3.csv,FLOAT,TS_2DIFF,SNAPPY,619121,406611,37026,14741,25028.0,0.06256937430625696
./Datasets/Real-World/Numerical/FLOAT/data/3.csv,FLOAT,RLE,UNCOMPRESSED,1443841,767362,32,16,400435.0,1.0010774892251084
./Datasets/Real-World/Numerical/FLOAT/data/3.csv,FLOAT,RLE,LZ4,1514460,773545,534760,760454,216231.0,0.5405720942790568
./Datasets/Real-World/Numerical/FLOAT/data/3.csv,FLOAT,RLE,GZIP,1404245,765742,25838693,1695550,144235.0,0.3605838941610584
./Datasets/Real-World/Numerical/FLOAT/data/3.csv,FLOAT,RLE,SNAPPY,1390875,787688,760478,292836,217524.0,0.5438045619543806
./Datasets/Real-World/Numerical/FLOAT/data/3.csv,FLOAT,SPRINTZ,UNCOMPRESSED,2359537,879543,17,20,269468.0,0.6736632633673664
./Datasets/Real-World/Numerical/FLOAT/data/3.csv,FLOAT,SPRINTZ,LZ4,2524753,891435,22276,770697,270526.0,0.6763082369176306
./Datasets/Real-World/Numerical/FLOAT/data/3.csv,FLOAT,SPRINTZ,GZIP,2361992,894882,5152765,1722953,260854.0,0.6521284787152127
./Datasets/Real-World/Numerical/FLOAT/data/3.csv,FLOAT,SPRINTZ,SNAPPY,2368126,880683,21420,10046,269486.0,0.6737082629173702
./Datasets/Real-World/Numerical/FLOAT/data/3.csv,FLOAT,GORILLA,UNCOMPRESSED,971723,869582,17,9,425010.0,1.062514374856251
./Datasets/Real-World/Numerical/FLOAT/data/3.csv,FLOAT,GORILLA,LZ4,1063808,987479,34881,1223864,426678.0,1.0666843331566673
./Datasets/Real-World/Numerical/FLOAT/data/3.csv,FLOAT,GORILLA,GZIP,973623,898231,24561037,2986008,344473.0,0.8611738882611181
./Datasets/Real-World/Numerical/FLOAT/data/3.csv,FLOAT,GORILLA,SNAPPY,971693,865455,34133,15050,425034.0,1.0625743742562574
./Datasets/Real-World/Numerical/FLOAT/data/3.csv,FLOAT,RLBE,UNCOMPRESSED,69576702,3379604,79,50,458382.0,1.1459435405645946
./Datasets/Real-World/Numerical/FLOAT/data/3.csv,FLOAT,RLBE,LZ4,69904179,3431219,38328,1170537,460181.0,1.1504409955900452
./Datasets/Real-World/Numerical/FLOAT/data/3.csv,FLOAT,RLBE,GZIP,70011810,3388479,16924755,3252669,401686.0,1.0042049579504206
./Datasets/Real-World/Numerical/FLOAT/data/3.csv,FLOAT,RLBE,SNAPPY,69964779,3389627,32336,15934,458408.0,1.146008539914602
./Datasets/Real-World/Numerical/FLOAT/data/3.csv,FLOAT,RAKE,UNCOMPRESSED,25379578,210,480,75,573136.0,1.432825671743282
./Datasets/Real-World/Numerical/FLOAT/data/3.csv,FLOAT,RAKE,LZ4,25696384,293,317028,1553404,560630.0,1.4015609843901573
./Datasets/Real-World/Numerical/FLOAT/data/3.csv,FLOAT,RAKE,GZIP,25306948,452,37802088,4020962,384579.0,0.9614378856211444
./Datasets/Real-World/Numerical/FLOAT/data/3.csv,FLOAT,RAKE,SNAPPY,25375017,406,554155,158864,549408.0,1.3735062649373493
./Datasets/Real-World/Numerical/FLOAT/data/3.csv,FLOAT,BUFF,UNCOMPRESSED,20328344,2131561,27,21,525022.0,1.3125418745812554
./Datasets/Real-World/Numerical/FLOAT/data/3.csv,FLOAT,BUFF,LZ4,20830012,2474955,41358,1515915,527082.0,1.317691823081768
./Datasets/Real-World/Numerical/FLOAT/data/3.csv,FLOAT,BUFF,GZIP,20697645,2127739,44403288,3344846,372293.0,0.9307231927680722
